company,trade_symbol,analysis_symbol,baseline_rating,baseline_date,latest_price_date,close,pct_1d,pct_5d,pct_20d,rsi_14,volume_ratio_20d,vs_sma_50,vs_sma_200,triggers,priority,log_path,error
NVIDIA,GETTEX:NVD,NVDA,BUY,2026-05-19,2026-05-19,220.86000061035156,-0.6567140454156184,0.03623599578630454,10.49629538474317,58.673240126985576,0.14398360269986998,13.421375553254244,18.476149809655862,,0,results/NVDA/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Palantir,GETTEX:PTX,PLTR,BUY,2026-05-19,2026-05-19,135.8300018310547,0.510583427943323,-0.12499865363625462,-6.946632393540231,47.1723061128287,0.142268307397811,-5.378706776915488,-16.743373340800726,,0,results/PLTR/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Tesla,GETTEX:TL0,TSLA,HOLD,2026-05-19,2026-05-19,398.8500061035156,-2.7171356365288557,-7.98246744240243,3.2167052025906084,58.78465645132841,0.14061284074601665,3.0491823496602954,-2.3348649675581257,5D MOVE -8.0%,22,results/TSLA/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Broadcom,GETTEX:1YD,AVGO,BUY,2026-05-19,2026-05-19,409.6814880371094,-2.621402781480253,-2.293942293317819,1.8677361211876464,51.62713432515648,0.17106057154407808,10.022024266189277,18.032907845438984,,0,results/AVGO/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Super Micro Computer,GETTEX:MS51,SMCI,BUY,2026-05-19,2026-05-19,30.290000915527344,-1.815233254514803,-7.624275480932219,6.542386881413242,60.409024851547834,0.08301464771103685,9.19722880536944,-16.7422529778961,5D MOVE -7.6%,18,results/SMCI/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Vistra,GETTEX:0V6,VST,SELL,2026-05-19,2026-05-19,135.19500732421875,-1.1371061614488087,-7.949198734331874,-12.726741896471127,30.003245712230367,0.16023851155951976,-12.907165983056391,-22.57703587508242,5D MOVE -7.9%,26,results/VST/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Eaton,GETTEX:3EC,ETN,BUY,2026-05-19,2026-05-19,371.760009765625,-2.647494037456377,-7.414138197438924,-9.009675193971455,38.03431912891258,0.10748277518229053,-4.055134854124054,2.7609070648320966,5D MOVE -7.4%,18,results/ETN/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
NRG Energy,GETTEX:NRA,NRG,BUY,2026-05-19,2026-05-19,122.94000244140625,-2.039838692106577,-10.48492375160459,-17.712199884794977,26.367675379815964,0.08029400135297965,-18.48418988291106,-22.052268677755382,5D MOVE -10.5%; RSI LOW 26,26,results/NRG/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Hubbell,GETTEX:HUEC,HUBB,HOLD,2026-05-19,2026-05-19,461.2200012207031,-2.0493966480244152,-5.094861765069913,-16.005897994112892,7.801125170762589,0.04784137965830578,-8.66901759281824,-0.8213968664856686,RSI LOW 8,12,results/HUBB/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
nVent Electric,NYSE:NVT,NVT,BUY,2026-05-19,2026-05-19,155.47999572753906,-3.2422718493435587,-8.937571321699389,13.65623283297408,62.595627400435326,0.18906932931424264,13.984693256452196,39.63156733557198,1D MOVE -3.2%; 5D MOVE -8.9%,38,results/NVT/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Vertiv,GETTEX:49V,VRT,HOLD,2026-05-19,2026-05-19,325.635009765625,-4.148883161596917,-11.30253440615203,4.223213167684348,56.06131771397668,0.196010361392146,8.608943036104577,58.89007982608976,1D MOVE -4.1%; 5D MOVE -11.3%,42,results/VRT/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Teradyne,GETTEX:TEY,TER,HOLD,2026-05-19,2026-05-19,313.1400146484375,-2.4637824156006682,-12.640534527984304,-17.57954868394398,51.73397796773875,0.12072844594955252,-7.463331142418084,39.4210761456617,5D MOVE -12.6%,22,results/TER/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Quanta Services,GETTEX:QAA,PWR,BUY,2026-05-19,2026-05-19,703.4099731445312,-2.713588005663292,-8.148238415924848,16.09532359642516,61.008914827621574,0.205266085613864,11.626148775268685,43.82349859196479,5D MOVE -8.1%,18,results/PWR/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
GE Vernova,GETTEX:Y5C,GEV,BUY,2026-05-19,2026-05-19,998.864990234375,-1.3223027676586785,-6.820555566942921,0.7631395676952479,40.51720378998334,0.10499283994011586,2.5246300901487606,35.959219800732576,,0,results/GEV/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Constellation Energy,GETTEX:E7S,CEG,BUY,2026-05-19,2026-05-19,260.114990234375,-0.7194693761927495,-11.267332177013357,-6.186851704650387,31.835999859990224,0.1258483321449138,-11.703524859264647,-19.716018202238384,5D MOVE -11.3%,18,results/CEG/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Modine Manufacturing,GETTEX:MMF,MOD,HOLD,2026-05-19,2026-05-19,239.44500732421875,-3.109698299175745,-13.329345623433152,-3.2506355773496143,51.99407517647486,0.19176994565037647,1.0968708477152145,35.4219541344337,1D MOVE -3.1%; 5D MOVE -13.3%,42,results/MOD/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Amkor Technology,GETTEX:AMK,AMKR,BUY,2026-05-19,2026-05-19,64.0,-3.089038290803081,-12.865891546464315,-8.844892701111052,39.97573960197582,0.11745343579353118,7.261540689077339,51.01980267125113,1D MOVE -3.1%; 5D MOVE -12.9%,38,results/AMKR/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Powell Industries,GETTEX:PW2,POWL,BUY,2026-05-19,2026-05-19,256.1700134277344,-3.9842484451247495,-16.841414192848912,6.307844183936262,50.75357367956096,0.10591131674040052,11.285948263796586,73.39159259907227,1D MOVE -4.0%; 5D MOVE -16.8%,38,results/POWL/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Kulicke & Soffa,GETTEX:KU1,KLIC,BUY,2026-05-19,2026-05-19,95.86000061035156,-3.522544261775462,-2.1836728465800426,14.227839253963026,64.6365017181752,0.07963670959671594,20.821944734848728,74.07286663765996,1D MOVE -3.5%,20,results/KLIC/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Generac,GETTEX:G84,GNRC,BUY,2026-05-19,2026-05-19,245.0,-3.1811906558686376,-9.121256972410341,14.566281509202295,44.2807618202217,0.12247328818218664,10.08950039038552,30.425987308438064,1D MOVE -3.2%; 5D MOVE -9.1%,38,results/GNRC/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Cohu,GETTEX:CU3,COHU,BUY,2026-05-19,2026-05-19,42.5,-3.8461555058724284,-13.828061105077271,-5.303032556757437,45.226782576369764,0.23151691728054125,9.858296186662407,52.97179210867331,1D MOVE -3.8%; 5D MOVE -13.8%,38,results/COHU/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Arista Networks,GETTEX:1170,ANET,HOLD,2026-05-19,2026-05-19,140.14999389648438,-1.1008487357796137,-1.676721974337958,-18.92283153903239,27.389454243968316,0.06530914418779904,-4.2777605937338254,0.49148292745411215,RSI LOW 27,12,results/ANET/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Dell Technologies,GETTEX:12DA,DELL,BUY,2026-05-19,2026-05-19,233.14999389648438,-2.0501638061752314,-2.423206029028868,9.789976090779584,61.740836969575476,0.08589166620265011,20.333330611607757,58.185425839356796,,0,results/DELL/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Applied Materials,GETTEX:AP2,AMAT,BUY,2026-05-19,2026-05-19,403.614990234375,-2.407093578727415,-6.397268365431286,2.3546278442630575,56.31248720683847,0.14415471937373253,5.142159800819801,42.56485923853586,,0,results/AMAT/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Lam Research,GETTEX:LAR0,LRCX,BUY,2026-05-19,2026-05-19,269.95001220703125,-2.88170222128582,-6.669194675228973,4.48195119738708,59.07534863985126,0.11403510491883637,7.71442466020571,45.76656677941546,,0,results/LRCX/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Oracle,GETTEX:ORC,ORCL,HOLD,2026-05-19,2026-05-19,186.4600067138672,-0.08037827340109382,-0.19803838439292898,2.919914223319031,67.66589320513248,0.109241000431891,12.920141927250306,-10.302749363699293,,4,results/ORCL/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Qualcomm,GETTEX:QCI,QCOM,HOLD,2026-05-19,2026-05-19,195.80999755859375,-3.8450215353186157,-6.894584265286863,44.44526489015157,62.559152000616166,0.08848205008856565,29.251618075126594,23.71892865443659,1D MOVE -3.8%,24,results/QCOM/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
MACOM Technology Solutions,GETTEX:1MA,MTSI,HOLD,2026-05-19,2026-05-19,347.30499267578125,-2.510879248903508,-4.26039714240527,21.558574450620014,74.82819046013702,0.14520742799393632,27.88524474110925,77.95794428974084,RSI HIGH 75,12,results/MTSI/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Veeco Instruments,GETTEX:VEO,VECO,HOLD,2026-05-19,2026-05-19,53.63249969482422,-3.625340118124687,-12.735925002032722,12.131502491396784,58.82801353024614,0.0844481905980917,23.59413284587688,64.28197476418511,1D MOVE -3.6%; 5D MOVE -12.7%,42,results/VECO/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Alpha and Omega Semiconductor,GETTEX:AOY,AOSL,HOLD,2026-05-19,2026-05-19,37.779998779296875,-1.9719826626269588,0.15906033046684254,-3.425358356785957,46.588865262320915,0.0443934122013454,20.707499221707938,45.24986732060834,,4,results/AOSL/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Intel,GETTEX:INL,INTC,HOLD,2026-05-19,2026-05-19,106.7699966430664,-1.2942604692405713,-11.475005304077012,61.1379311813897,58.305690488067164,0.1429014119568817,48.25336336325072,133.7991577344678,5D MOVE -11.5%,22,results/INTC/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Semtech,GETTEX:SM2,SMTC,BUY,2026-05-19,2026-05-19,128.00999450683594,-3.308410682835139,-3.081471280886827,23.705054458967332,72.39975264846584,0.11978801340818222,30.5398561623478,64.81372255875971,1D MOVE -3.3%; RSI HIGH 72,28,results/SMTC/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
MaxLinear,GETTEX:JMX,MXL,BUY,2026-05-19,2026-05-19,90.45999908447266,3.4301395282459124,-1.5990440724717003,168.42729090959926,68.29930656227977,0.0920972507178208,115.91044521738212,292.3184308610114,1D MOVE +3.4%,20,results/MXL/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Applied Optoelectronics,GETTEX:A59,AAOI,BUY,2026-05-19,2026-05-19,166.55999755859375,-3.867019023816165,-11.536010920715722,10.619638345334037,53.25154985499707,0.17733072669282082,20.538426237275086,174.60236738237836,1D MOVE -3.9%; 5D MOVE -11.5%,38,results/AAOI/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
POET Technologies,GETTEX:RI4A,POET,BUY,2026-05-19,2026-05-19,12.510000228881836,-11.963404677702039,-8.885647152438136,22.0487827207984,62.81995747853721,0.23937319683277167,46.80686567750381,85.73783245606337,1D MOVE -12.0%; 5D MOVE -8.9%,38,results/POET/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Arm Holdings,GETTEX:O9T,ARM,BUY,2026-05-19,2026-05-19,218.1750030517578,1.4201413182935774,4.932187847789327,24.32332111372375,56.35186710125573,0.1536624769565946,26.966844916184773,50.67157537657141,,0,results/ARM/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
ASX Limited,GETTEX:AUX,AUX.MU,BUY,2026-05-19,2026-05-19,36.20000076293945,1.1173227217972093,2.840909029334049,1.1173227217972093,53.06123640576082,,7.380163241160864,13.140391491257141,,0,results/AUX.MU/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Synopsys,GETTEX:SYP,SNPS,HOLD,2026-05-19,2026-05-19,497.0,-0.28689940348581855,-3.1585552266397365,6.291974479790419,64.03416539329015,0.06854458027602789,10.534000852611358,5.032160221129756,,4,results/SNPS/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Cadence Design Systems,GETTEX:CDS,CDNS,BUY,2026-05-19,2026-05-19,346.260009765625,0.07804258471959535,-3.290134760964536,6.266883641429688,65.2572265754357,0.0561079477103216,11.26285169638348,7.313172613890662,,0,results/CDNS/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Bentley Systems,GETTEX:BS81,BSY,BUY,2026-05-19,2026-05-19,33.744998931884766,1.305906756709252,3.2904830829201037,-3.585717337472094,54.915803092704046,0.06307615483832582,-2.490546411081984,-20.278147947015157,,0,results/BSY/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Monolithic Power Systems,GETTEX:NQG,MPWR,HOLD,2026-05-19,2026-05-19,1447.885009765625,-2.586568758333496,-9.480032004229788,-5.240023820468953,44.22957683676476,0.10619097195245124,7.7020037248461515,36.04224190892862,5D MOVE -9.5%,22,results/MPWR/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Seagate Technology,GETTEX:847,STX,BUY,2026-05-19,2026-05-19,718.5349731445312,-3.010778697475669,-11.160363008257479,28.33272759658849,60.35595622278164,0.11961477863303767,29.673651300628222,109.55592976020311,1D MOVE -3.0%; 5D MOVE -11.2%,38,results/STX/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Western Digital,GETTEX:WDC,WDC,BUY,2026-05-19,2026-05-19,445.32501220703125,-2.9116117297468436,-8.883041882151721,16.02746542292619,57.117877586566635,0.11217688704673144,21.514502985900585,106.89348819096524,5D MOVE -8.9%,18,results/WDC/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Lumentum Holdings,GETTEX:LU2,LITE,HOLD,2026-05-19,2026-05-19,876.6300048828125,-0.9435214095481315,-11.662987676356284,4.744781195757297,51.40588775336615,0.2040469389317666,5.590390527572775,103.7237586174121,5D MOVE -11.7%,22,results/LITE/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Samara Asset Group,GETTEX:SRAG,SRAG.MU,HOLD,2026-05-19,2026-05-19,2.3499999046325684,0.0,-2.892568985724042,4.44444020589192,56.249981373586266,,5.30560634794619,7.4138360133305214,,4,results/SRAG.MU/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
Rheinmetall,XETR:RHM,RHM.DE,BUY,2026-05-19,2026-05-19,1213.5999755859375,3.54948597149638,5.4845698032105705,-16.944663392677008,39.46222373817743,0.7729537234207393,-14.602956308416726,-25.641314178647413,1D MOVE +3.5%,20,results/RHM.DE/TradingAgentsStrategy_logs/full_states_log_2026-05-19.json,
